,Word,POS
1243,nguber,NN
1244,gedung,NN
1245,wtc,NN
1246,mahasiswa,NN
1247,yg,NN
1248,kampus,NN
1249,atmajaya,PRP
1250,suka,VB
1251,ni,VB
1252,tragedi,NN
1253,universitas,NN
1254,atmajaya,NN
1255,jl,NN
1256,semanggi,NN
1257,ingag,NN
1258,kah,NN
1259,kau,NN
1260,dg,NN
1261,tembak,VB
1262,orang,NN
1263,mahasiswa,NN
1264,yg,NN
1265,nama,NN
1266,yunhap,VB
1267,tanggung,VB
1268,dg,NN
1269,ajar,VB
1270,universitas,NN
1271,atmajaya,NN
1272,yunhap,VB
1273,tembak,VB
1274,suruh,CD
1275,arah,NN
1276,substansi,NN
1277,adu,NN
1278,domba,NN
1279,bungkus,NN
1280,ngawur,NN
1281,suku,NN
1282,tionghoa,NN
1283,yun,NN
1284,hap,VB
1285,mahasiswa,NN
1286,atmajaya,NN
1287,jurus,NN
1288,elektro,NN
1289,universitas,NN
1290,indonesia,NNP
1291,fahamkan,VB
1292,adu,NN
1293,domba,NN
1294,bj,FW
1295,habibie,FW
1296,presiden,FW
1297,nyalahin,FW
1298,habibie,FW
1299,alumni,VB
1300,psikolog,NN
1301,atmajaya,NN
1302,anday,FW
1303,kereennnnn,FW
1304,rt,NN
1305,mascepuk,NN
1306,alumni,NN
1307,kampus,NN
1308,swasta,JJ
1309,negeri,NN
1310,jakarta,NN
1311,trisakti,NN
1312,atmajaya,NN
1313,jayabaya,NN
1314,uki,VB
1315,masuk,VB
1316,wakil,NN
1317,universitas,NN
1318,daerah,NN
1319,itb,NN
1320,ipb,NN
1321,unhas,VB
1322,makassar,NN
1323,unsrat,NN
1324,manado,NN
1325,jokowinpasti,RB
1326,koreksi,NN
1327,tembak,VB
1328,mati,VB
1329,mahasiswa,NN
1330,ft,FW
1331,ui,FW
1332,jurus,FW
1333,elektro,FW
1334,univ,FW
1335,atmajaya,PRP
1336,mahasiswa,NN
1337,komunikasi,NN
1338,unifa,NN
1339,erwin,NN
1340,atmajaya,NN
1341,kandidat,NN
1342,ketua,NN
1343,pp,FW
1344,hipmi,FW
1345,pare,FW
1346,rusli,VB
1347,mhs,NN
1348,ui,NN
1349,pokok,NN
1350,salah,JJ
1351,udah,MD
1352,kaya,JJ
1353,cebong,VB
1354,blm,NN
1355,hayo,NN
1356,anak,NN
1357,anak,NN
1358,suku,NN
1359,tionghoa,NN
1360,yg,NN
1361,bunuh,VB
1362,tembak,VB
1363,mati,VB
1364,yunhap,VB
1365,mahasiswa,NN
1366,univ,NN
1367,atmajaya,NN
1368,univ,NN
1369,atmajaya,NN
1370,jl,NN
1371,semanggi,NN
1372,stlh,FW
1373,harto,FW
1374,out,FW
1375,amp,FW
1376,prabowo,FW
1377,tdk,FW
1378,indonesia,NNP
1379,yg,NNP
1380,perintah,NNP
1381,besok,NN
1382,atmajaya,NN
1383,ykpn,NN
1384,rusli,VB
1385,yun,NN
1386,hap,VB
1387,mahasiswa,NN
1388,ui,NN
1389,atmajaya,PRP
1390,atmajaya,NN
1391,yg,NN
1392,viva,NN
1393,ekonomi,NN
1394,gimana,NN
1395,dah,JJ
1396,liked,NN
1397,video,NN
1398,urut,IN
1399,sakit,NN
1400,gelang,NN
1401,tangan,NN
1402,kursus,JJ
1403,urut,IN
1404,saraf,NN
1405,al,FW
1406,amin,FW
1407,like,FW
1408,video,NN
1409,tanda,NN
1410,atmajaya,NN
1411,viva,NN
1412,ekonomi,NN
1413,liked,NN
1414,video,NN
1415,sesak,VB
1416,nafas,NN
1417,antisipasi,NN
1418,milu,NN
1419,irwanto,NN
1420,guru,NN
1421,psikologi,NN
1422,unika,SC
1423,atmajaya,NN
1424,bernas,JJ
1425,raytama,IN
1426,eh,NN
1427,kepang,NN
1428,nyata,JJ
1429,ane,FW
1430,yg,FW
1431,lupa,FW
1432,wkwk,FW
1433,hayo,NN
1434,anak,NN
1435,anak,NN
1436,suku,NN
1437,tionghoa,NN
1438,bunuh,VB
1439,tembak,VB
1440,mati,VB
1441,yun,NN
1442,hap,VB
1443,mahasiswa,NN
1444,univ,NN
1445,atmajaya,NN
1446,univ,NN
1447,atmajaya,NN
1448,jl,NN
1449,semanggi,NN
1450,harto,FW
1451,out,FW
1452,prabowo,FW
1453,tdk,FW
1454,indonesia,NNP
1455,yg,NNP
1456,perintah,NNP
1457,coba,VB
1458,keluarga,NN
1459,alm,NN
1460,yun,NN
1461,hap,VB
1462,teman,NN
1463,nya,NN
1464,suku,NN
1465,tionghoa,NN
1466,yg,NN
1467,tembak,VB
1468,mati,VB
1469,yun,NN
1470,hap,VB
1471,mahasiswa,NN
1472,univ,NN
1473,atmajaya,NN
1474,univ,NN
1475,atmajaya,NN
1476,prabowo,NN
1477,tau,NN
1478,yg,NN
1479,perintah,NN
1480,ham,NN
1481,buka,VB
1482,debat,NN
1483,mucul,VB
1484,tembak,VB
1485,tewas,VB
1486,mahasiswa,NN
1487,univ,NN
1488,atmajaya,NN
1489,yun,NN
1490,hap,VB
1491,langgar,VB
1492,ham,NN
